    3914    00 42.0 +40 41  F5 ^       7.041  -0.154   0.452   0.405  4 3
    3924    00 42.5 +58 45  B9.5III    6.181  -0.130   0.005   0.017  5 3
    3940    00 42.8 +64 17  A1Ia       7.264  -0.039   0.762   0.639  1 -
    3949    00 42.8 +62 46  A0 ^       7.801   0.219   0.159   0.142  2 3
    3950    00 42.6 +52 20  B1III      6.944  -0.870   0.100   0.122  7 5*
    3975    00 42.2 -11 48  K0 ^       6.791   1.387   1.359   1.013  4 5
    3989    00 42.8 +45 56  K5III      7.071   1.769   1.564   1.201  4 3
    4014    00 42.9 +16 40  K0 ^       6.562   1.055   1.198   0.837  4 3
    4042    00 44.1 +70 49  K0 ^       6.763   0.475   0.923   0.681  4 2
    4048A   00 42.8 -09 55  F8 ^       6.643  -0.137   0.510   0.441  4 3*
    4058    00 43.5 +47 01  A5V        4.963   0.088   0.175   0.118  4 3*
    4075    00 45.1 +75 56  G5 ^       7.203   0.228   0.760   0.572  4 4
    4102    00 44.0 +49 04  K0 ^       7.115   0.642   1.107   0.797  4 3
    4119    00 43.9 +33 19  A5 ^       6.920  -0.013   0.313   0.271  4 4
    4128    00 43.6 -17 59  K0IIICH-1  2.033   0.717   1.050   0.736 10 3*
    4132    00 44.8 +67 10  F8 ^       6.910  -0.114   0.483   0.406  4 3
    4133    00 44.4 +54 09  A0 ^       7.532   0.056   0.046   0.062  2 5
    4142    00 44.4 +47 52  B5V        5.661  -0.692  -0.114  -0.082  4 3
    4145    00 43.8 -12 01  K2III-IV   6.032   0.933   1.118   0.814  4 3
    4161A   00 45.6 +74 59  A2IV       5.654   0.081   0.064   0.051  4 4*
    4179    00 45.0 +62 32  K0 ^       6.623   1.160   1.399   0.985  5 2
    4180A   00 44.7 +48 17  B5IIIe     4.421  -0.757  -0.002   0.107  4 7*
    4188    00 44.2 -10 37  K0IIIv     4.777   0.678   1.033   0.741  4 1*
    4193    00 47.0 +81 09  G5 ^       8.435   0.480   1.022   0.745  1 -
    4222AB  00 45.3 +55 13  A2Vs       5.416   0.073   0.019   0.013  5 3*
    4246    00 44.9 +03 12  Ma ^       7.795   1.766   1.634   1.827  2 6
    4266    00 45.8 +56 47  F2I        6.966   0.515   0.406   0.395  1 -
    4271A   00 45.2 +00 15  dG         7.013  -0.107   0.538   0.460  4 3*
    4295    00 46.6 +69 20  F3V        6.403  -0.150   0.408   0.363  6 2
    4301    00 45.4 -04 38  M0III      6.161   1.937   1.680   1.320  4 3
    4307A   00 45.5 -12 53  G0V        6.158  -0.086   0.612   0.512    s*
    4321    00 46.2 +55 18  A2III      6.520   0.177   0.172   0.141  5 2
    4335    00 46.2 +44 52  B9.5IIIp   6.029  -0.331  -0.059  -0.035  4 2*
    4362    00 46.7 +59 34  G0Ib       6.411   0.614   1.092   0.810  5 3
    4382    00 47.8 +74 51  B8III      5.422  -0.508  -0.057  -0.016  4 2
    4408    00 46.5 +15 29  M4IIIa     5.313   1.728   1.643   1.699  2 1*
    4429    00 48.8 +78 28  K0 ^       7.133   0.597   0.978   0.715  4 3
    4432    00 46.7 +21 37  F8IV       6.964  -0.060   0.536   0.439  5 3
    4440    00 48.1 +72 41  K0IV       5.872   0.639   1.024   0.756  4 2
    4482    00 47.0 +11 58  G8II       5.523   0.624   0.992   0.721  4 4
    4490    00 47.2 +19 35  F0Vn       6.118   0.130   0.266   0.223  4 4*
    4502A   00 47.3 +24 16  K1IIe      4.052   0.752   1.123   0.829  6 6*
    4523    00 48.2 +65 07  G5 ^       6.928   0.515   0.969   0.706  5 2
    4526    00 47.4 +06 44  G8III      5.989   0.544   0.949   0.689  4 4
    4536AB  00 48.0 +51 27  A0 ^       6.850  -0.019   0.057   0.088  4 3*
    4550    00 47.7 +26 17  K0III      6.937   0.775   1.105   0.776  4 3
    4568    00 47.9 +20 56  F8V        6.518  -0.046   0.513   0.416  4 2
    4614AB  00 49.1 +57 49  G0V+dM0    3.439  -0.154   0.590   0.509  4 7*
    4615    00 48.7 +52 06  F8 ^       6.847   0.625   0.889   0.758  5 2
    4627    00 48.3 +07 18  G8III      5.929   0.855   1.123   0.799  4 4
    4628A   00 48.4 +05 17  K2V        5.748   0.402   0.884   0.727  4 3*
    4636    00 48.8 +50 58  B9III      4.906  -0.513  -0.098  -0.063  4 2*
    4647    00 49.2 +57 05  M2III      7.116   1.954   1.803   1.613  3 v*
    4656A   00 48.7 +07 35  K5III      4.433   1.746   1.542   1.145  4 3*
    4666    00 50.9 +77 57  A5         6.767   0.096   0.265   0.224  4 3
    4667    00 50.0 +70 46  B9 ^       6.901  -0.329  -0.079  -0.055  4 4
    4676A   00 49.0 +16 56  F8V        5.070  -0.132   0.518   0.428    s*
    4685    00 49.3 +41 05  G5 ^       7.075   0.682   1.051   0.768  4 3
    4686    00 49.2 +28 43  G8III      7.183   0.478   0.955   0.693  2 3
    4695    00 49.5 +46 31  K0 ^       7.195   0.643   1.043   0.767  4 3
    4698    00 49.1 +14 49  K5 ^       6.947   1.676   1.557   1.143  6 4*
    4701    00 49.6 +47 46  A2 ^       6.662   0.057   0.276   0.248  4 3
    4727    00 49.8 +41 05  B5V+F8V    4.535  -0.720  -0.136  -0.099  6 6*
    4730AB  00 49.4 -13 34  K5III      5.601   1.376   1.349   0.979  4 2*
    4757/8  00 49.9 +27 43  F4III      5.562   0.032   0.372   0.321  9 1*
    4768    00 50.5 +59 40  B5Ia       7.597  -0.514   0.370   0.347  2 1
    4775/6  00 50.7 +64 15  B9.5V+     5.358   0.125   0.530   0.511  4 2*
    4778    00 50.3 +45 00  A0pCr      6.128  -0.086   0.048   0.024  4 4*
    4779    00 50.0 +34 51  M3IIIe     9.169   0.916   1.634   1.743  2 >*
    4790    00 49.9 -00 13  K0 ^       6.642   1.586   1.436   1.029  4 5
    4813    00 50.1 -10 39  F7IV-V     5.171  -0.154   0.510   0.437  4 2*
    4817    00 51.3 +61 48  K2Ib-II    6.043   1.628   1.974   1.456  7 5*
    4818    00 51.0 +51 30  F2IV       6.386   0.061   0.285   0.236  7 2*
    4841    00 51.4 +63 47  B5Ia       6.882  -0.475   0.612   0.534  8 4*
    4853    00 54.9 +83 42  A4V        5.591   0.135   0.099   0.069  4 3
    4869    00 51.2 +38 03  K0 ^       7.157   1.323   1.383   1.010  4 4
    4881    00 51.6 +51 34  B9.5V      6.230  -0.008   0.038   0.056  6 2
    4915    00 51.2 -05 02  G0V        6.982  -0.027   0.666   0.543  4 4
    4928    00 51.3 +03 23  K0III      6.387   0.699   1.084   0.762  4 3
    4934AB  00 51.6 +22 37  K0III      7.159   0.712   1.063   0.760  2 1*
    4935AB  00 51.6 +12 47  F0         6.708  -0.031   0.329   0.296  4 4*
    4939    00 51.3 -09 24  F2 ^       6.885  -0.105   0.466   0.405  4 3
    4947AB  00 52.8 +68 52  A2 ^       7.224   0.150   0.163   0.121  4 2*
    4961A   00 51.9 +33 53  K2 ^       6.876   1.524   1.393   0.990  4 1*
    4962    00 51.9 +32 22  Ma ^       7.786   1.857   1.720   1.675  1 -
    4965    00 51.5 -03 09  A0 ^       7.240   0.113   0.100   0.121  2 1
    4993    00 53.4 +69 57  Mb ^       7.186   1.683   1.596   1.823  4 v*
    4996    00 52.7 +52 17  A0 ^       7.893   0.101   0.078   0.040  2 5
    5015A   00 53.1 +61 07  F8V        4.797  -0.082   0.553   0.456    s*
    5032AB  00 53.1 +57 13  B9 ^       7.260  -0.426  -0.016   0.022  4 3*
    5036    00 52.5 +21 25  F7V        7.289  -0.083   0.478   0.399  5 3
    5065A   00 52.9 +40 15  G0 ^       6.776  -0.083   0.579   0.467  4 3*
    5066    00 52.9 +38 33  A2V        6.688   0.103   0.029   0.013  4 3
    5071    00 53.5 +60 40  A0V        7.783   0.086   0.104   0.057  2 3
    5083    00 53.3 +49 39  B8 ^       7.109  -0.181   0.004   0.024  4 4
    5110    00 54.1 +66 26  F0         7.065  -0.079   0.372   0.332  4 3
    5112    00 53.0 -01 09  M0III      4.761   1.795   1.614   1.208  4 3
    5118    00 53.5 +37 25  gK3        6.064   0.967   1.167   0.805  4 3
    5128AB  00 53.8 +52 41  A5m        6.276   0.153   0.206   0.139  6 3*
    5137    00 53.6 +29 29  K0III      6.720   0.387   0.897   0.674  4 2
    5143AB  00 53.3 +04 05  F0 ^       7.166  -0.036   0.356   0.310  4 2*
    5177    00 54.5 +56 19  A5 ^       7.158   0.104   0.264   0.232  4 5
    5181    00 53.7 -04 32  K1III      6.543   0.620   1.001   0.734  4 4
    5196    00 54.2 +32 53  K2 ^       7.211   1.751   1.602   1.184  4 4
    5212    00 54.3 +39 04  A0 ^       8.073   0.095   0.162   0.112  4 3
    5223    00 54.2 +24 04  C1,2CH     8.475   0.708   1.440   0.889  6 5*
    5234A   00 55.0 +58 58  K2III      4.833   1.096   1.245   0.876  6 2*
    5235   :00 54.9 +58 34  C7,1e      9.005    -      2.967   2.041  2 v*
    5244    00 55.2 +64 33  A3 ^       7.601   0.031   0.252   0.225  2 3
    5267AB  00 54.6 +19 11  A1nv       5.798  -0.159  -0.021  -0.019  4 4*
    5268    00 54.3 -08 44  G5IV       6.164   0.387   0.932   0.723  4 2
    5273    00 55.1 +48 41  M2.5IIIa   6.302   1.982   1.738   1.502  4 9*
    5285    00 55.2 +42 15  A3 ^       8.252   0.184   0.207   0.160  1 -
    5286AB  00 55.0 +23 38  K1IV       5.468   0.735   1.024   0.749  4 2*
    5294A   00 55.0 +24 06  G5 ^       7.421  -0.067   0.652   0.513  6 4*
    5308    00 55.1 +23 25  F5V        7.588  -0.138   0.483   0.411  5 3
    5316    00 55.2 +24 33  M4IIIab    6.234   1.763   1.636   1.741  9 v*
    5343    00 56.2 +57 60  K3III      6.207   1.459   1.407   1.015  6 2
    5357    00 56.9 +68 47  F4III      6.388  -0.082   0.363   0.324  6 2
    5360    00 55.8 +23 49  F5 ^       8.341  -0.127   0.414   0.350  4 3
    5361    00 55.7 +23 09  G9III-IV   8.055   0.678   1.066   0.780  4 4
    5382    00 56.0 +27 13  A5IV       6.085   0.114   0.127   0.087  6 2
    5384    00 55.7 -07 21  K5III      5.872   1.803   1.561   1.172  4 4
    5392    00 56.9 +64 32  F4I        6.981   0.842   1.058   0.856  4 4
    5394AB  00 56.7 +60 43  B0IVe      2.179  -1.315  -0.051   0.087  7 6*
    5395    00 56.7 +59 11  G8.5IIIb   4.634   0.481   0.977   0.718  6 3*
    5397    00 56.2 +35 14  A0 ^       6.941   0.070   0.100   0.060  4 3
    5408AB  00 56.8 +60 22  B9IVn      5.563  -0.393  -0.061  -0.041  6 1*
    5418    00 56.2 +13 57  G8II       6.478   0.562   0.983   0.725  6 3
    5431    00 56.5 +42 59  K0 ^       6.518   0.685   1.058   0.726  3 4
    5437    00 56.0 -11 16  K4III      5.348   1.727   1.548   1.161  4 3
    5448A   00 56.8 +38 30  A5V        3.861   0.152   0.130   0.102  4 2*
    5459    00 57.3 +61 25  G8III/IV   6.451   0.424   0.957   0.709  6 2
    5468    00 57.2 +54 57  A0 ^       7.151   0.112   0.102   0.059  4 3
    5479    00 57.0 +31 54  Ma ^       7.669   1.849   1.743   1.559  1 -
    5490    00 58.2 +70 30  B9 ^       6.977  -0.362  -0.065  -0.035  4 4
    5492A   00 57.3 +52 14  K2 ^       7.088   1.797   1.722   1.209  4 3*
    5506    00 56.8 -02 44  F0 ^       6.995   0.117   0.265   0.264    s
    5516A   00 57.2 +23 25  G8IIIb     4.406   0.540   0.965   0.687  4 4*
    5526    00 57.7 +45 50  K2III      6.117   0.731   1.037   0.732  4 2
    5534    01 00.5 +80 33  F2 ^       6.682   0.048   0.385   0.343  4 2
    5550    00 58.5 +66 21  A0III      5.970  -0.166  -0.013  -0.009  6 2
    5551    00 58.4 +63 43  B1.5Ib     7.709  -0.582   0.670   0.561  2 6
    5553    00 58.1 +55 49  B1.5IIIn   8.147  -0.968   0.039   0.067  2 8*
    5554    00 57.9 +52 08  A2 ^       7.318   0.149   0.081   0.067  4 3
    5556    00 57.5 +21 29  K2III      7.038   0.880   1.127   0.809  4 3
    5575    00 57.8 +28 60  gG6        5.443   0.734   1.111   0.763  4 4
    5588    00 57.7 +01 47  K0III-II   6.977   0.994   1.243   0.902  4 3
    5596    00 58.3 +45 36  A3 ^       7.250   0.129   0.188   0.158  4 4
    5597    00 58.2 +39 29  K0         6.556   0.952   1.164   0.825  4 3
    5608    00 58.2 +33 57  K0         6.013   0.668   1.005   0.735  4 2
    5612    00 57.9 +13 42  G8III      6.316   0.419   0.902   0.673  4 3
    5621    01 03.7 +84 36  F5p^       6.740   0.133   0.225   0.211  4 7*
    5624    00 57.8 -01 46  G5         6.571   0.682   1.027   0.737  4 4*
    5638    00 58.7 +47 02  B5s        6.833  -0.713  -0.086  -0.051  3 6
    5641AB  00 58.3 +21 24  A2V        6.468   0.084   0.067   0.053  4 3*
    5654    00 58.3 +06 51  K0III      6.743   0.784   1.099   0.757  4 4
    5665    00 58.6 +22 25  K0 ^       8.930   0.536   1.025   0.762  4 6
    5679AB  01 02.3 +81 53  B7Ve+G8III 6.890  -0.415   0.083   0.149  2 2*
    5704    00 59.1 +32 27  A2 ^       7.382   0.166   0.172   0.155  3 4
    5705    00 59.0 +27 39  K3III      6.993   1.451   1.411   0.997  4 3
    5715    01 00.5 +70 59  A4IV       6.412   0.114   0.121   0.087  6 2
    5717    00 59.5 +46 50  B9 ^       8.461  -0.182   0.051   0.041  1 -
    5720    00 58.8 -05 53  K0III      6.592   0.915   1.147   0.843  4 4
    5722    00 58.7 -11 23  G7III      5.623   0.503   0.970   0.716  5 1
    5728    00 59.5 +48 58  F5 ^       6.906  -0.140   0.400   0.350  4 3
    5747    01 00.0 +60 31  G8/K0II    7.102   0.617   0.983   0.708  4 3
    5750    00 59.6 +32 30  F5 ^       7.019  -0.204   0.456   0.403  4 2
    5764    00 60.0 +48 01  B8 ^       7.130  -0.815  -0.094  -0.045  3 3
    5788/9  01 00.1 +44 43  B9.5V+A2Vn 5.692  -0.044  -0.007  -0.009  6 2*
    5813    01 00.5 +58 22  A3 ^       7.138   0.185   0.179   0.155  4 3
    5820A   00 59.8 +06 29  M2III      6.130   1.963   1.727   1.500  4 9*
    5839AB  01 01.5 +69 22  B9 ^       6.672  -0.102   0.010   0.023  4 2*
    5848    01 08.7 +86 15  K2II-III   4.240   1.193   1.259   0.859  3 2
    5854    01 00.5 +37 47  A0 ^       7.211   0.136   0.116   0.080  4 4
    5871    01 00.5 +21 15  K2 ^       6.836   1.501   1.416   1.016  3 3
    5883    01 00.5 +18 41  G5 ^       7.174   0.805   1.108   0.795  4 1
    5914    01 33.3 +89 01  A3V        6.483   0.101   0.079   0.066  5 4
    5916    01 01.3 +45 27  G8III-IVmd 6.876   0.294   0.909   0.689  4 3
    5919    01 00.7 -01 40  M4III      6.922   1.763   1.656   1.803  4 2
    5927AB  01 01.4 +49 33  G5 ^       6.486   0.694   1.144   0.786  4 3*
    5944    01 01.8 +57 49  A2 ^       6.759   0.374   0.303   0.276  4 4
    5981    01 02.1 +56 20  K1III      6.725   0.931   1.143   0.800  8 2
    6009    01 01.7 +25 18  G9III-IV   6.719   0.202   0.794   0.615  4 3
    6026    01 02.8 +62 37  K0 ^       7.265   0.381   0.933   0.707  4 5
    6028    01 02.3 +51 02  A3V        6.494   0.225   0.127   0.118  4 4
    6031    01 01.6 -06 48  K2 ^       7.239   1.981   1.703   1.322  4 4
    6084AB  01 02.9 +51 48  B5         6.845  -0.659   0.007   0.040  4 5*
    6093A   01 02.6 +27 45  F7V        6.888  -0.152   0.431   0.374  6 3*
    6114AB  01 03.0 +47 23  A9IV       6.464   0.068   0.243   0.213  4 2*
    6116A   01 02.9 +41 21  A5m        5.951   0.113   0.162   0.106    s*
    6118    01 02.8 +31 48  B9.5V      5.503  -0.200  -0.051  -0.048    s
    6120    01 02.5 +08 49  F0 ^       7.070   0.069   0.271   0.214  4 3
    6130AB  01 03.6 +61 05  F0II       5.903   0.427   0.533   0.448  6 3*
    6133    01 02.8 +26 18  F3V        7.215  -0.163   0.395   0.345  4 2
    6147    01 03.6 +58 55  K5 ^       6.760   1.951   1.776   1.356  6 2
    6148    01 03.2 +47 51  B5 ^       8.085  -0.421   0.048   0.032  2 6
    6152    01 02.7 +09 08  F5 ^       6.840  -0.155   0.476   0.406  4 2
    6163    01 04.8 +74 22  A0 ^       6.817   0.050   0.048   0.063  4 3
    6186    01 02.9 +07 53  K0III      4.268   0.528   0.983   0.715  4 3
    6203A   01 03.0 -04 50  K0III-IV   5.414   0.840   1.151   0.832  4 3*
    6210    01 04.3 +61 35  F6V        5.845  -0.029   0.571   0.472    s
    6211    01 04.0 +52 30  K2         5.995   1.553   1.507   1.104  6 1
    6225    01 04.0 +48 52  F8 ^       7.190  -0.138   0.438   0.372  4 3
    6226    01 03.9 +47 39  B2IV/V     6.814  -0.695  -0.031   0.014  4 2
    6238    01 04.3 +57 07  G8II-III   7.050   0.635   1.048   0.755  6 3
    6249    01 04.4 +57 59  B9 ^       7.541   0.096   0.099   0.097  2 3
    6250    01 04.3 +54 12  G0 ^       6.846  -0.119   0.516   0.435    s
    6262    01 04.1 +38 41  M3III      6.993   1.977   1.737   1.606  4 v*
    6264AB  01 04.0 +35 28  A3 ^       7.220   0.157   0.204   0.161  4 4*
    6277AB  01 03.8 +06 46  A0 ^       7.117   0.002   0.035   0.013  4 3*
    6288A   01 03.8 +01 22  F1V        6.082   0.059   0.251   0.210  2 1*
    6288AB  01 03.8 +01 22  F1V+G8V    6.051   0.025   0.272   0.235  1 -*
    6300    01 04.8 +51 01  B3V        6.539  -0.725  -0.072  -0.034  4 3
    6301    01 04.5 +29 40  F7IV-V     6.200  -0.119   0.444   0.376  4 4
    6314    01 04.6 +39 59  F0Vn       6.775  -0.038   0.309   0.271  4 3
    6319    01 16.2 +87 09  gK2        6.207   0.881   1.123   0.801  4 4
    6343    01 05.9 +65 58  B8IV-Ve    7.247  -0.325   0.147   0.147  2 3
    6375    01 04.7 +02 19  K0 ^       7.219   1.100   1.200   0.841  4 3
    6384    01 04.9 +16 15  M2III      7.184   1.931   1.715   1.406  2 5
    6386    01 04.9 +05 39  gK5        6.027   1.754   1.561   1.140  4 4
    6397A   01 05.1 +14 57  F4II-III   5.649  -0.097   0.405   0.367  4 2*
    6409    01 05.2 +19 12  Mb ^       7.455   1.814   1.663   1.716  2 4
    6414    01 06.9 +70 56  A2 ^       6.643   0.130   0.137   0.102  4 2
    6416    01 06.4 +62 46  A5Vn       6.533   0.031   0.211   0.164  6 2
    6417    01 06.1 +57 45  B3III      7.115  -0.698   0.041   0.070  4 4
    6456    01 05.7 +21 28  A1Vn       5.330  -0.074  -0.000  -0.014  4 1*
    6457    01 05.7 +21 28  A0Vn       5.555  -0.185  -0.055  -0.048  4 2*
    6473    01 09.2 +80 01  sgG6       6.257   0.414   0.951   0.718  4 3
    6475    01 06.9 +59 52  A1/2V      6.870  -0.005   0.027   0.013  7 2
    6476A   01 06.2 +32 11  K0 ^       6.291   1.310   1.339   0.950  4 2*
    6479A   01 05.8 +04 54  F3V        6.364  -0.143   0.376   0.347  4 3*
    6480    01 05.9 +04 55  F6V        7.275  -0.163   0.482   0.415  3 3*
    6482    01 05.6 -09 59  K0III      6.109   0.689   1.036   0.767  4 3
    6497    01 07.0 +56 56  K2III      6.426   1.106   1.214   0.880  6 2
    6530    01 06.1 -09 50  A1V        5.589   0.052  -0.004   0.007  4 2
    6539    01 07.2 +56 22  A0 ^       7.641   0.085   0.065   0.041  2 3
    6540A   01 07.2 +53 30  K0         6.311   1.543   1.579   1.110  6 2*
    6546    01 06.1 -10 59  G5 ^       6.854   0.707   1.027   0.756  4 3
    6553AB  01 07.1 +47 44  A2 ^       8.761   0.128   0.213   0.182  2 >*
    6557    01 06.6 +12 57  G8III      6.152   0.512   0.973   0.725  4 2
    6564    01 07.2 +49 33  A0         6.812  -0.325  -0.030  -0.014  4 4
    6568    01 06.6 +08 22  F0 ^       6.933  -0.064   0.313   0.273  4 8*
    6582A   01 08.3 +54 55  G5Vp       5.177  -0.092   0.692   0.592  6 3*
    6585    01 07.4 +43 31  F5 ^       7.269  -0.071   0.387   0.335  4 3
    6612    01 07.4 +38 02  B9 ^       7.147  -0.248  -0.046  -0.026  4 3
    6613    01 07.1 +20 09  G5 ^       6.995   0.541   0.996   0.708  4 4
    6614AB  01 07.1 +11 33  F2III      7.185   0.029   0.315   0.291  4 3*
    6646    01 07.8 +41 31  A2 ^       7.258  -0.021   0.037   0.028  4 3
    6651AB  01 07.2 -01 44  G0V+F5     7.014  -0.035   0.566   0.466  4 4*
    6658    01 08.0 +43 57  A3m        5.042   0.148   0.119   0.068  4 2
    6675    01 09.2 +69 41  B0.5III    6.918  -0.835   0.305   0.260  4 2
    6676    01 08.6 +58 16  B8V        5.769  -0.355   0.002   0.009  4 1
    6677    01 08.4 +54 14  A0 ^       7.115  -0.051   0.085   0.113  4 2
    6680    01 08.0 +32 01  F5IV       6.232  -0.110   0.403   0.334  4 3
    6688    01 08.2 +44 48  B8III      7.459  -0.491  -0.056  -0.020  2 3
    6695    01 08.0 +20 44  A3V        5.571   0.079   0.119   0.079  4 2
    6706    01 07.8 -09 47  F7IV       5.721  -0.088   0.437   0.387  4 4*
    6714    01 08.3 +28 52  F0 ^       6.865  -0.057   0.364   0.321  4 3
    6734    01 08.0 +01 60  K0IV       6.462   0.287   0.856   0.682  5 2
